"","StateName","StateMean","Variance","ElectoralVotes","BPI"
"1","Alabama",0.619323510705329,0.00491074769293252,9,14.53
"2","Alaska",0.52657918081566,0.00352496007968817,3,9
"3","Arizona",0.485844132349393,0.00431663439700698,11,4.2
"4","Arkansas",0.666004897487515,0.00470722985619396,6,15.58
"5","California",0.338104866048657,0.00158982076592681,55,-12.96
"6","Colorado",0.439657321217058,0.0013385822207038,9,-1.26
"7","Connecticut",0.41484746012372,0.00298915854419249,7,-6.95
"8","Delaware",0.443293312927267,0.00355915854419249,3,-7.14
"9","District of Columbia",0.110265808256422,0.00349915854419249,3,-42.87
"10","Florida",0.484965072018952,0.0041185433893439,29,2.84
"11","Georgia",0.495918876995029,0.00430267186629087,16,4.99
"12","Hawaii",0.349475442176937,0.00340964607430602,4,-18.5
"13","Idaho",0.608204342235883,0.00349908447011841,4,18.41
"14","Illinois",0.430976627030397,0.00284757177803607,20,-7.29
"15","Indiana",0.553843622354093,0.00518287131818558,11,9.6
"16","Iowa",0.505452575879454,0.00188111901394349,6,3.35
"17","Kansas",0.556436329985154,0.00464381905002563,6,11.64
"18","Kentucky",0.60212053530789,0.00456709716315535,8,15.08
"19","Louisiana",0.613509741215005,0.00342919613765644,8,12.17
"20","Maine",0.421297688375881,0.00197194501550303,3,-2.89
"21","Maine CD-2",0.499086662277771,0.00197785287286073,1,3.51
"22","Maryland",0.361858962445406,0.00268312400354433,10,-12.25
"23","Massachusetts",0.350256023804604,0.00252024722347776,11,-16.04
"24","Michigan",0.468518280379315,0.00473821094433372,16,-0.3
"25","Minnesota",0.464318233379394,0.0026634743316329,10,-0.85
"26","Mississippi",0.580852175276781,0.00567173643678473,6,9.18
"27","Missouri",0.538830004118032,0.00392423374855627,10,9.62
"28","Montana",0.538989635710228,0.00323983757194435,3,9.76
"29","Nebraska",0.568729842701308,0.00289915854419249,4,14.39
"30","Nebraska CD-2",0.484913970662105,0.00301902119314806,1,3.26
"31","Nevada",0.471098032735116,0.00405394343109736,6,0.12
"32","New Hampshire",0.449716551667863,0.00446078379318548,4,-0.21
"33","New Jersey",0.4037484392568,0.00263613841075791,14,-6.18
"34","New Mexico",0.444870855645769,0.00444803630497014,5,-4.14
"35","New York",0.358182920589638,0.00403394211238167,29,-11.53
"36","North Carolina",0.492229484514734,0.00356406285028842,15,3.51
"37","North Dakota",0.584703577501825,0.00215072654419248,3,17.04
"38","Ohio",0.503927910003203,0.00472691832520912,18,4.55
"39","Oklahoma",0.613802008399415,0.0041666701076036,7,19.38
"40","Oregon",0.427093478020874,0.000577941071014818,7,-5.29
"41","Pennsylvania",0.472589272614379,0.00405854669687934,20,0.6
"42","Rhode Island",0.425445186312509,0.00361915854419249,4,-9.39
"43","South Carolina",0.527523976230001,0.00457068025838249,9,8.67
"44","South Dakota",0.601683145296455,0.00477928328019249,3,15.26
"45","Tennessee",0.618844571640094,0.00493915854419249,11,13.93
"46","Texas",0.505625848237594,0.00487469971821119,38,7.2
"47","Utah",0.565230634331469,0.00242713496276689,6,16.94
"48","Vermont",0.373676972243162,0.00363416637533346,3,-15.75
"49","Virginia",0.448538187521592,0.00510818759697023,13,-1.13
"50","Washington",0.406136718055098,0.00270886577633379,12,-7.44
"51","West Virginia",0.638425014414999,0.00356416814638727,5,18.16
"52","Wisconsin",0.472094013322087,0.00340753868170211,10,0.39
"53","Wyoming",0.684224795307416,0.00381415854419249,3,24.64
