"","V1"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",1
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",1
"45",0
"46",0
"47",0
"48",1
"49",2
"50",0
"51",2
"52",3
"53",2
"54",1
"55",2
"56",0
"57",2
"58",6
"59",7
"60",3
"61",8
"62",3
"63",10
"64",7
"65",13
"66",9
"67",14
"68",11
"69",12
"70",21
"71",30
"72",24
"73",27
"74",42
"75",32
"76",40
"77",44
"78",51
"79",53
"80",80
"81",54
"82",78
"83",91
"84",81
"85",107
"86",123
"87",107
"88",145
"89",155
"90",158
"91",174
"92",201
"93",217
"94",219
"95",246
"96",279
"97",330
"98",324
"99",354
"100",388
"101",439
"102",464
"103",454
"104",514
"105",568
"106",567
"107",595
"108",643
"109",679
"110",735
"111",843
"112",877
"113",937
"114",1013
"115",980
"116",1092
"117",1139
"118",1197
"119",1210
"120",1283
"121",1312
"122",1483
"123",1506
"124",1540
"125",1684
"126",1793
"127",1873
"128",1885
"129",1978
"130",2062
"131",2188
"132",2305
"133",2215
"134",2397
"135",2460
"136",2595
"137",2765
"138",2779
"139",2999
"140",3062
"141",3069
"142",3112
"143",3260
"144",3530
"145",3549
"146",3643
"147",3700
"148",3863
"149",4050
"150",4072
"151",4339
"152",4282
"153",4446
"154",4540
"155",4661
"156",4882
"157",4803
"158",4958
"159",5270
"160",5287
"161",5349
"162",5445
"163",5664
"164",5658
"165",5915
"166",5828
"167",6226
"168",6082
"169",6274
"170",6336
"171",6426
"172",6703
"173",6568
"174",6785
"175",6895
"176",6967
"177",7090
"178",7176
"179",7311
"180",7511
"181",7545
"182",7591
"183",7513
"184",7742
"185",7823
"186",7969
"187",7866
"188",7948
"189",8120
"190",8236
"191",8258
"192",8256
"193",8273
"194",8257
"195",8323
"196",8331
"197",8528
"198",8490
"199",8599
"200",8597
"201",8737
"202",8582
"203",8741
"204",8534
"205",8717
