"","State","Mean","BidenWins","TrumpWins","ElectoralVotes","BPI"
"1","Alabama",0.596405676476832,107949,892051,9,14.53
"2","Alaska",0.519771553750141,386207,613793,3,9
"3","Arizona",0.479514278018078,608248,391752,11,4.2
"4","Arkansas",0.694357204117897,4313,995687,6,15.58
"5","California",0.341715791576143,992401,7599,55,-12.96
"6","Colorado",0.44217525463071,874873,125127,9,-1.26
"7","Connecticut",0.414806159052518,909981,90019,7,-6.95
"8","Delaware",0.443272455686621,797159,202841,3,-7.14
"9","District of Columbia",0.110387119423753,1e+06,0,3,-42.87
"10","Florida",0.48532172168781,580480,419520,29,2.84
"11","Georgia",0.496658707048362,515726,484274,16,4.99
"12","Hawaii",0.35721563867324,984290,15710,4,-18.5
"13","Idaho",0.608242804429798,54840,945160,4,18.41
"14","Illinois",0.430960023514328,865154,134846,20,-7.29
"15","Indiana",0.559462973480833,224537,775463,11,9.6
"16","Iowa",0.505851070570856,457465,542535,6,3.35
"17","Kansas",0.54997743569992,254679,745321,6,11.64
"18","Kentucky",0.606468342550006,78757,921243,8,15.08
"19","Louisiana",0.594484793179514,104143,895857,8,12.17
"20","Maine",0.417734207162392,928807,71193,3,-2.89
"21","Maine CD-2",0.50683085497912,452127,547873,1,3.51
"22","Maryland",0.358089057287593,979195,20805,10,-12.25
"23","Massachusetts",0.363515640159502,987439,12561,11,-16.04
"24","Michigan",0.470233724636282,652668,347332,16,-0.3
"25","Minnesota",0.46285979576874,727246,272754,10,-0.85
"26","Mississippi",0.587780179811399,170591,829409,6,9.18
"27","Missouri",0.542278786220884,275611,724389,10,9.62
"28","Montana",0.544675853687951,251035,748965,3,9.76
"29","Nebraska",0.568725179166789,137234,862766,4,14.39
"30","Nebraska CD-2",0.481215509983335,614486,385514,1,3.26
"31","Nevada",0.469274928712204,660198,339802,6,0.12
"32","New Hampshire",0.454905762410647,727279,272721,4,-0.21
"33","New Jersey",0.411587684591827,919856,80144,14,-6.18
"34","New Mexico",0.449187301807647,742253,257747,5,-4.14
"35","New York",0.358321148887358,976418,23582,29,-11.53
"36","North Carolina",0.496113698209132,522147,477853,15,3.51
"37","North Dakota",0.584674218885217,68034,931966,3,17.04
"38","Ohio",0.500630102555162,496831,503169,18,4.55
"39","Oklahoma",0.619096210266351,56909,943091,7,19.38
"40","Oregon",0.427104210386187,964207,35793,7,-5.29
"41","Pennsylvania",0.473473890209737,644058,355942,20,0.6
"42","Rhode Island",0.425581410268021,861692,138308,4,-9.39
"43","South Carolina",0.517810234372107,406925,593075,9,8.67
"44","South Dakota",0.626972459402952,42980,957020,3,15.26
"45","Tennessee",0.618654060653389,63889,936111,11,13.93
"46","Texas",0.506622250861441,465877,534123,38,7.2
"47","Utah",0.574247453903884,113874,886126,6,16.94
"48","Vermont",0.383112592211329,953954,46046,3,-15.75
"49","Virginia",0.459637158921655,688901,311099,13,-1.13
"50","Washington",0.422131976502118,887436,112564,12,-7.44
"51","West Virginia",0.63887487059094,20728,979272,5,18.16
"52","Wisconsin",0.483946189469441,594466,405534,10,0.39
"53","Wyoming",0.684262041184609,4131,995869,3,24.64
