"","State","Mean","BidenWins","TrumpWins","ElectoralVotes","BPI"
"1","Alabama",0.596412614237377,116859,883141,9,14.53
"2","Alaska",0.527855855014335,346841,653159,3,9
"3","Arizona",0.469448832358994,651111,348889,11,4.2
"4","Arkansas",0.694219246124057,5953,994047,6,15.58
"5","California",0.363356140606399,975286,24714,55,-12.96
"6","Colorado",0.442113911090609,854576,145424,9,-1.26
"7","Connecticut",0.414851572183415,897145,102855,7,-6.95
"8","Delaware",0.443298356328063,785689,214311,3,-7.14
"9","District of Columbia",0.110170562377815,1e+06,0,3,-42.87
"10","Florida",0.485979289602013,573422,426578,29,2.84
"11","Georgia",0.512405625345672,443975,556025,16,4.99
"12","Hawaii",0.357426653835477,979151,20849,4,-18.5
"13","Idaho",0.607908999916238,64483,935517,4,18.41
"14","Illinois",0.429046307959378,863165,136835,20,-7.29
"15","Indiana",0.559508386127607,232056,767944,11,9.6
"16","Iowa",0.550750487584612,192841,807159,6,3.35
"17","Kansas",0.564927534893443,202300,797700,6,11.64
"18","Kentucky",0.620072812555121,60821,939179,8,15.08
"19","Louisiana",0.594526195981221,114845,885155,8,12.17
"20","Maine",0.508852287722394,440227,559773,3,-2.89
"21","Maine CD-2",0.54806803405545,205593,794407,1,3.51
"22","Maryland",0.358387131911501,972354,27646,10,-12.25
"23","Massachusetts",0.363597804600007,982252,17748,11,-16.04
"24","Michigan",0.473731160308628,628859,371141,16,-0.3
"25","Minnesota",0.486296024034212,582528,417472,10,-0.85
"26","Mississippi",0.58791375103648,179003,820997,6,9.18
"27","Missouri",0.570289299754754,175282,824718,10,9.62
"28","Montana",0.560414633398741,190333,809667,3,9.76
"29","Nebraska",0.568687608329202,152080,847920,4,14.39
"30","Nebraska CD-2",0.526198456817719,347717,652283,1,3.26
"31","Nevada",0.453249230131827,727508,272492,6,0.12
"32","New Hampshire",0.457579954455534,708591,291409,4,-0.21
"33","New Jersey",0.410402323001721,902858,97142,14,-6.18
"34","New Mexico",0.458950784177836,691539,308461,5,-4.14
"35","New York",0.368585481115988,966960,33040,29,-11.53
"36","North Carolina",0.499710670437553,501005,498995,15,3.51
"37","North Dakota",0.578565514103728,84163,915837,3,17.04
"38","Ohio",0.512358279861945,438718,561282,18,4.55
"39","Oklahoma",0.619413487034738,63962,936038,7,19.38
"40","Oregon",0.434327731617316,907383,92617,7,-5.29
"41","Pennsylvania",0.475372411837348,628427,371573,20,0.6
"42","Rhode Island",0.425483513377487,850296,149704,4,-9.39
"43","South Carolina",0.477054596929494,614539,385461,9,8.67
"44","South Dakota",0.627038876497489,49637,950363,3,15.26
"45","Tennessee",0.618825041941202,70614,929386,11,13.93
"46","Texas",0.493835056115896,530429,469571,38,7.2
"47","Utah",0.579992740941248,100153,899847,6,16.94
"48","Vermont",0.383163993657417,945995,54005,3,-15.75
"49","Virginia",0.4548689481663,705216,294784,13,-1.13
"50","Washington",0.440022324154088,825805,174195,12,-7.44
"51","West Virginia",0.676296860346719,4741,995259,5,18.16
"52","Wisconsin",0.465268598382298,688692,311308,10,0.39
"53","Wyoming",0.684328961197052,5897,994103,3,24.64
