"","State","Mean","BidenWins","TrumpWins","ElectoralVotes","BPI"
"1","Alabama",0.596211170994058,114716,885284,9,14.53
"2","Alaska",0.527762507986827,344701,655299,3,9
"3","Arizona",0.473594377546597,633625,366375,11,4.2
"4","Arkansas",0.694298093653931,5343,994657,6,15.58
"5","California",0.332853110111079,994707,5293,55,-12.96
"6","Colorado",0.442107403725841,861958,138042,9,-1.26
"7","Connecticut",0.414853516365387,901327,98673,7,-6.95
"8","Delaware",0.443203620265795,789670,210330,3,-7.14
"9","District of Columbia",0.110299035554515,1e+06,0,3,-42.87
"10","Florida",0.48638131566062,572297,427703,29,2.84
"11","Georgia",0.506047384532085,472748,527252,16,4.99
"12","Hawaii",0.357347676401282,981043,18957,4,-18.5
"13","Idaho",0.6082127660889,60556,939444,4,18.41
"14","Illinois",0.428952701666564,868422,131578,20,-7.29
"15","Indiana",0.559313901280674,230247,769753,11,9.6
"16","Iowa",0.532783016557399,292664,707336,6,3.35
"17","Kansas",0.56487056888736,206997,793003,6,11.64
"18","Kentucky",0.620210020798121,59849,940151,8,15.08
"19","Louisiana",0.594504695528357,110959,889041,8,12.17
"20","Maine",0.508824356371355,442876,557124,3,-2.89
"21","Maine CD-2",0.548136346524629,209873,790127,1,3.51
"22","Maryland",0.35823954803995,975175,24825,10,-12.25
"23","Massachusetts",0.363509900590661,984542,15458,11,-16.04
"24","Michigan",0.469356696519466,652209,347791,16,-0.3
"25","Minnesota",0.460028603745961,732577,267423,10,-0.85
"26","Mississippi",0.587644754888083,176800,823200,6,9.18
"27","Missouri",0.55500415464426,228628,771372,10,9.62
"28","Montana",0.551359476520681,233373,766627,3,9.76
"29","Nebraska",0.568781444399353,146772,853228,4,14.39
"30","Nebraska CD-2",0.506365235735488,463969,536031,1,3.26
"31","Nevada",0.453088325465653,728061,271939,6,0.12
"32","New Hampshire",0.46702895209149,659984,340016,4,-0.21
"33","New Jersey",0.410005681183987,908714,91286,14,-6.18
"34","New Mexico",0.458676513713739,695501,304499,5,-4.14
"35","New York",0.368464135433556,969462,30538,29,-11.53
"36","North Carolina",0.498002198752832,511057,488943,15,3.51
"37","North Dakota",0.58422611918986,78895,921105,3,17.04
"38","Ohio",0.511194774159029,443109,556891,18,4.55
"39","Oklahoma",0.619218071054205,61689,938311,7,19.38
"40","Oregon",0.434407081652821,915632,84368,7,-5.29
"41","Pennsylvania",0.475327538420212,631206,368794,20,0.6
"42","Rhode Island",0.425491279032266,854817,145183,4,-9.39
"43","South Carolina",0.477006971165891,615529,384471,9,8.67
"44","South Dakota",0.626961185086759,47401,952599,3,15.26
"45","Tennessee",0.618767747578355,68106,931894,11,13.93
"46","Texas",0.493897235946729,530537,469463,38,7.2
"47","Utah",0.583577435777598,91959,908041,6,16.94
"48","Vermont",0.383199476626184,948935,51065,3,-15.75
"49","Virginia",0.459688138030707,685932,314068,13,-1.13
"50","Washington",0.422317243640556,878583,121417,12,-7.44
"51","West Virginia",0.676241682460113,3984,996016,5,18.16
"52","Wisconsin",0.465034564099717,693121,306879,10,0.39
"53","Wyoming",0.684205710593696,5259,994741,3,24.64
