"","StateName","StateMean","Variance","ElectoralVotes","BPI"
"1","Alabama",0.596315135680211,0.00561713897815383,9,14.53
"2","Alaska",0.519681178537432,0.00439157033048517,3,9
"3","Arizona",0.481317304414491,0.00509483370577417,11,4.2
"4","Arkansas",0.694233082638575,0.00503613897815383,6,15.58
"5","California",0.354140950826061,0.00273679189512147,55,-12.96
"6","Colorado",0.439990993904265,0.00213631009762852,9,-1.26
"7","Connecticut",0.41484746012372,0.00376113897815384,7,-6.95
"8","Delaware",0.443293312927267,0.00433113897815383,3,-7.14
"9","District of Columbia",0.110265808256422,0.00427113897815383,3,-42.87
"10","Florida",0.475549539185502,0.0049048110982197,29,2.84
"11","Georgia",0.496678526887812,0.00508113877658727,16,4.99
"12","Hawaii",0.357336416797018,0.00395613897815384,4,-18.5
"13","Idaho",0.608204342235883,0.00427106490407976,4,18.41
"14","Illinois",0.430976627030397,0.00361955221199742,20,-7.29
"15","Indiana",0.553843622354093,0.0059548517521469,11,9.6
"16","Iowa",0.504612748676127,0.00267034643547425,6,3.35
"17","Kansas",0.549905455899585,0.00545276209103446,6,11.64
"18","Kentucky",0.606458183173536,0.00536832408231671,8,15.08
"19","Louisiana",0.615843251794312,0.00429184774255661,8,12.17
"20","Maine",0.420418891783108,0.00278869508032964,3,-2.89
"21","Maine CD-2",0.502370049160039,0.00283172084277866,1,3.51
"22","Maryland",0.358200473394214,0.00342895585143829,10,-12.25
"23","Massachusetts",0.36353212224736,0.00342414754361372,11,-16.04
"24","Michigan",0.468341333371616,0.00551027676214311,16,-0.3
"25","Minnesota",0.469282131142721,0.00344920532629479,10,-0.85
"26","Mississippi",0.58776724011557,0.00663363897815383,6,9.18
"27","Missouri",0.542074256178056,0.00471014432724515,10,9.62
"28","Montana",0.547327551328881,0.00408939705935445,3,9.76
"29","Nebraska",0.568729842701308,0.00367113897815383,4,14.39
"30","Nebraska CD-2",0.48116680216487,0.00386656995071737,1,3.26
"31","Nevada",0.470845413309407,0.00484469583238722,6,0.12
"32","New Hampshire",0.454241037360567,0.00525356070496029,4,-0.21
"33","New Jersey",0.411523511170294,0.00352210319249449,14,-6.18
"34","New Mexico",0.44924328863067,0.00524792841280814,5,-4.14
"35","New York",0.358182920589638,0.00480592254634301,29,-11.53
"36","North Carolina",0.493941849301244,0.00433995962537342,15,3.51
"37","North Dakota",0.584703577501825,0.00292270697815383,3,17.04
"38","Ohio",0.504719010633676,0.00550564574974175,18,4.55
"39","Oklahoma",0.619152002517565,0.00538521766094131,7,19.38
"40","Oregon",0.427093478020874,0.00134992150497617,7,-5.29
"41","Pennsylvania",0.471452336579603,0.00483307650416612,20,0.6
"42","Rhode Island",0.425445186312509,0.00439113897815383,4,-9.39
"43","South Carolina",0.524904740054758,0.00536538942806283,9,8.67
"44","South Dakota",0.626961442663037,0.00515613897815383,3,15.26
"45","Tennessee",0.618844571640094,0.00571113897815383,11,13.93
"46","Texas",0.508126582369689,0.00565437007890201,38,7.2
"47","Utah",0.574214256087949,0.00346598287825337,6,16.94
"48","Vermont",0.383256709140165,0.00450978146384693,3,-15.75
"49","Virginia",0.459721948612249,0.00634903975907356,13,-1.13
"50","Washington",0.413083081842732,0.0035593769195871,12,-7.44
"51","West Virginia",0.638816408400845,0.0043358056448205,5,18.16
"52","Wisconsin",0.474494113916692,0.00419249244385346,10,0.39
"53","Wyoming",0.684224795307416,0.00458613897815383,3,24.64
