"","State","Mean","BidenWins","TrumpWins","ElectoralVotes","BPI"
"1","Alabama",0.596211083216746,114093,885907,9,14.53
"2","Alaska",0.52777537609078,343583,656417,3,9
"3","Arizona",0.47611969902211,621869,378131,11,4.2
"4","Arkansas",0.694215385713665,5233,994767,6,15.58
"5","California",0.332780197136115,994726,5274,55,-12.96
"6","Colorado",0.442161792699512,863045,136955,9,-1.26
"7","Connecticut",0.414797262776741,902440,97560,7,-6.95
"8","Delaware",0.44329242169733,790336,209664,3,-7.14
"9","District of Columbia",0.110319355965401,1e+06,0,3,-42.87
"10","Florida",0.48696668676659,569638,430362,29,2.84
"11","Georgia",0.50561914596787,473772,526228,16,4.99
"12","Hawaii",0.357447691834998,981341,18659,4,-18.5
"13","Idaho",0.608251277558168,60122,939878,4,18.41
"14","Illinois",0.428914250776017,870154,129846,20,-7.29
"15","Indiana",0.55946385208867,229351,770649,11,9.6
"16","Iowa",0.550617631509441,194287,805713,6,3.35
"17","Kansas",0.564792939865114,206732,793268,6,11.64
"18","Kentucky",0.620205685802412,59514,940486,8,15.08
"19","Louisiana",0.594366760650496,110228,889772,8,12.17
"20","Maine",0.508851767994928,440718,559282,3,-2.89
"21","Maine CD-2",0.548089310373597,205177,794823,1,3.51
"22","Maryland",0.358150861743409,975586,24414,10,-12.25
"23","Massachusetts",0.363617047414196,984652,15348,11,-16.04
"24","Michigan",0.469412797262689,652152,347848,16,-0.3
"25","Minnesota",0.459942054366488,733247,266753,10,-0.85
"26","Mississippi",0.587654848436465,175543,824457,6,9.18
"27","Missouri",0.551619948616406,240045,759955,10,9.62
"28","Montana",0.55150669675822,231217,768783,3,9.76
"29","Nebraska",0.568729894850748,146294,853706,4,14.39
"30","Nebraska CD-2",0.506500896812685,462828,537172,1,3.26
"31","Nevada",0.453283677347574,728838,271162,6,0.12
"32","New Hampshire",0.457587531598647,708119,291881,4,-0.21
"33","New Jersey",0.410168957436569,909106,90894,14,-6.18
"34","New Mexico",0.458811847410675,695103,304897,5,-4.14
"35","New York",0.368567487515437,969663,30337,29,-11.53
"36","North Carolina",0.497768332751637,512678,487322,15,3.51
"37","North Dakota",0.584304973139682,77601,922399,3,17.04
"38","Ohio",0.511044054466328,443611,556389,18,4.55
"39","Oklahoma",0.619333898618389,60918,939082,7,19.38
"40","Oregon",0.434407418728081,917149,82851,7,-5.29
"41","Pennsylvania",0.476092478758785,627591,372409,20,0.6
"42","Rhode Island",0.4253939083379,855561,144439,4,-9.39
"43","South Carolina",0.476860578657849,616089,383911,9,8.67
"44","South Dakota",0.626996325954763,46560,953440,3,15.26
"45","Tennessee",0.618812486438009,67837,932163,11,13.93
"46","Texas",0.496793998774974,516552,483448,38,7.2
"47","Utah",0.583477566666395,91620,908380,6,16.94
"48","Vermont",0.383309051356444,948891,51109,3,-15.75
"49","Virginia",0.459861144305578,684619,315381,13,-1.13
"50","Washington",0.422298004394253,879813,120187,12,-7.44
"51","West Virginia",0.676188110462624,3957,996043,5,18.16
"52","Wisconsin",0.464999308184564,694478,305522,10,0.39
"53","Wyoming",0.684249155207629,5318,994682,3,24.64
