"","StateName","StateMean","Variance","ElectoralVotes","BPI"
"1","Alabama",0.596315135680211,0.00559327512471569,9,14.53
"2","Alaska",0.519681178537432,0.00436770647704703,3,9
"3","Arizona",0.481065945405194,0.00507045131852573,11,4.2
"4","Arkansas",0.694233082638575,0.00501227512471569,6,15.58
"5","California",0.353464351906027,0.00261424194887557,55,-12.96
"6","Colorado",0.439990993904265,0.00211244624419038,9,-1.26
"7","Connecticut",0.41484746012372,0.00373727512471569,7,-6.95
"8","Delaware",0.443293312927267,0.00430727512471569,3,-7.14
"9","District of Columbia",0.110265808256422,0.00424727512471569,3,-42.87
"10","Florida",0.475493543017747,0.00488098325661906,29,2.84
"11","Georgia",0.496678526887812,0.00505727492314912,16,4.99
"12","Hawaii",0.357336416797018,0.00393227512471569,4,-18.5
"13","Idaho",0.608204342235883,0.00424720105064162,4,18.41
"14","Illinois",0.430976627030397,0.00359568835855927,20,-7.29
"15","Indiana",0.553843622354093,0.00593098789870876,11,9.6
"16","Iowa",0.504612748676127,0.00264648258203611,6,3.35
"17","Kansas",0.549905455899585,0.00542889823759632,6,11.64
"18","Kentucky",0.606458183173536,0.00534446022887857,8,15.08
"19","Louisiana",0.615843251794312,0.00426798388911846,8,12.17
"20","Maine",0.420418891783108,0.0027648312268915,3,-2.89
"21","Maine CD-2",0.502370049160039,0.00280785698934051,1,3.51
"22","Maryland",0.358200473394214,0.00340509199800014,10,-12.25
"23","Massachusetts",0.36353212224736,0.00340028369017557,11,-16.04
"24","Michigan",0.466285213284218,0.00550427741559038,16,-0.3
"25","Minnesota",0.46421556194958,0.00342821674708289,10,-0.85
"26","Mississippi",0.58776724011557,0.00660977512471569,6,9.18
"27","Missouri",0.542074256178056,0.004686280473807,10,9.62
"28","Montana",0.547327551328881,0.0040655332059163,3,9.76
"29","Nebraska",0.568729842701308,0.00364727512471569,4,14.39
"30","Nebraska CD-2",0.48116680216487,0.00384270609727922,1,3.26
"31","Nevada",0.470845413309407,0.00482083197894907,6,0.12
"32","New Hampshire",0.452406433032603,0.00522128197881967,4,-0.21
"33","New Jersey",0.411523511170294,0.00349823933905635,14,-6.18
"34","New Mexico",0.44924328863067,0.00522406455937,5,-4.14
"35","New York",0.358182920589638,0.00478205869290487,29,-11.53
"36","North Carolina",0.488476909320736,0.00433608873593639,15,3.51
"37","North Dakota",0.584703577501825,0.00289884312471569,3,17.04
"38","Ohio",0.504719010633676,0.0054817818963036,18,4.55
"39","Oklahoma",0.619152002517565,0.00536135380750317,7,19.38
"40","Oregon",0.427093478020874,0.00132605765153802,7,-5.29
"41","Pennsylvania",0.471452336579603,0.00480921265072797,20,0.6
"42","Rhode Island",0.425445186312509,0.00436727512471569,4,-9.39
"43","South Carolina",0.526072182056094,0.00533500189866044,9,8.67
"44","South Dakota",0.626961442663037,0.00513227512471569,3,15.26
"45","Tennessee",0.618844571640094,0.00568727512471569,11,13.93
"46","Texas",0.508126582369689,0.00563050622546386,38,7.2
"47","Utah",0.574214256087949,0.00344211902481523,6,16.94
"48","Vermont",0.383256709140165,0.00448591761040878,3,-15.75
"49","Virginia",0.459721948612249,0.00632517590563542,13,-1.13
"50","Washington",0.413083081842732,0.00353551306614895,12,-7.44
"51","West Virginia",0.638816408400845,0.00431194179138235,5,18.16
"52","Wisconsin",0.466334105432555,0.00414781500855126,10,0.39
"53","Wyoming",0.684224795307416,0.00456227512471569,3,24.64
