"","V1"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",1
"47",0
"48",1
"49",0
"50",0
"51",0
"52",2
"53",1
"54",4
"55",0
"56",3
"57",4
"58",1
"59",11
"60",1
"61",6
"62",6
"63",7
"64",9
"65",12
"66",6
"67",12
"68",14
"69",18
"70",14
"71",16
"72",27
"73",22
"74",27
"75",29
"76",34
"77",55
"78",49
"79",57
"80",61
"81",65
"82",72
"83",70
"84",94
"85",94
"86",123
"87",121
"88",139
"89",174
"90",178
"91",199
"92",231
"93",215
"94",229
"95",235
"96",306
"97",311
"98",333
"99",355
"100",396
"101",449
"102",505
"103",508
"104",522
"105",584
"106",569
"107",709
"108",752
"109",755
"110",786
"111",819
"112",897
"113",1003
"114",1113
"115",1136
"116",1201
"117",1180
"118",1318
"119",1398
"120",1377
"121",1523
"122",1563
"123",1709
"124",1755
"125",1844
"126",1893
"127",1959
"128",2123
"129",2208
"130",2353
"131",2404
"132",2413
"133",2600
"134",2673
"135",2760
"136",2885
"137",2947
"138",3042
"139",3161
"140",3280
"141",3441
"142",3382
"143",3649
"144",3709
"145",3850
"146",4058
"147",4158
"148",4259
"149",4316
"150",4371
"151",4672
"152",4846
"153",4757
"154",5110
"155",5042
"156",5094
"157",5392
"158",5351
"159",5581
"160",5700
"161",5819
"162",5675
"163",5978
"164",6249
"165",6298
"166",6345
"167",6610
"168",6697
"169",6768
"170",6940
"171",6991
"172",7155
"173",6939
"174",7293
"175",7311
"176",7377
"177",7580
"178",7766
"179",7702
"180",7823
"181",7886
"182",7939
"183",8159
"184",8115
"185",8117
"186",8103
"187",8242
"188",8503
"189",8425
"190",8595
"191",8551
"192",8502
"193",8497
"194",8638
"195",8768
"196",8714
"197",8792
"198",8711
"199",8993
"200",8720
"201",8772
"202",8813
"203",8709
"204",8836
"205",8775
