"","StateName","StateMean","Variance","ElectoralVotes","BPI"
"1","Alabama",0.614015455079676,0.00441173366571169,9,14.53
"2","Alaska",0.52657918081566,0.00335202933112645,3,9
"3","Arizona",0.490801834025631,0.00414735285465861,11,4.2
"4","Arkansas",0.666004897487515,0.00453429910763224,6,15.58
"5","California",0.336600259808136,0.00150812359541297,55,-12.96
"6","Colorado",0.439417159909818,0.00116011862129342,9,-1.26
"7","Connecticut",0.41484746012372,0.00281622779563077,7,-6.95
"8","Delaware",0.443293312927267,0.00338622779563077,3,-7.14
"9","District of Columbia",0.110265808256422,0.00332622779563077,3,-42.87
"10","Florida",0.486857441563161,0.00394808494941681,29,2.84
"11","Georgia",0.497694512644602,0.00412929790054509,16,4.99
"12","Hawaii",0.349475442176937,0.0032367153257443,4,-18.5
"13","Idaho",0.608204342235883,0.00332615372155669,4,18.41
"14","Illinois",0.429219604359425,0.00261896118139324,20,-7.29
"15","Indiana",0.555511305476283,0.00477814041050239,11,9.6
"16","Iowa",0.50518535435461,0.00170629035156461,6,3.35
"17","Kansas",0.556436329985154,0.00447088830146391,6,11.64
"18","Kentucky",0.60212053530789,0.00439416641459364,8,15.08
"19","Louisiana",0.613509741215005,0.00325626538909472,8,12.17
"20","Maine",0.422390507035302,0.00177715880728982,3,-2.89
"21","Maine CD-2",0.497554760949789,0.0017906736172998,1,3.51
"22","Maryland",0.361858962445406,0.00251019325498261,10,-12.25
"23","Massachusetts",0.350256023804604,0.00234731647491604,11,-16.04
"24","Michigan",0.468737054088962,0.00456399273113523,16,-0.3
"25","Minnesota",0.463055727654566,0.00248742532537853,10,-0.85
"26","Mississippi",0.580852175276781,0.00549880568822301,6,9.18
"27","Missouri",0.540023308254693,0.00374654341690139,10,9.62
"28","Montana",0.538989635710228,0.00306690682338264,3,9.76
"29","Nebraska",0.568729842701308,0.00272622779563077,4,14.39
"30","Nebraska CD-2",0.484913970662105,0.00284609044458634,1,3.26
"31","Nevada",0.472496738797098,0.00387865896961215,6,0.12
"32","New Hampshire",0.449716551667863,0.00428785304462376,4,-0.21
"33","New Jersey",0.404129025289213,0.00245235186143808,14,-6.18
"34","New Mexico",0.444205842277335,0.00424598831395894,5,-4.14
"35","New York",0.357529028962857,0.00365424315718622,29,-11.53
"36","North Carolina",0.49156321051252,0.00339246537522236,15,3.51
"37","North Dakota",0.584703577501825,0.00197779579563077,3,17.04
"38","Ohio",0.507232539130593,0.0045495526856011,18,4.55
"39","Oklahoma",0.613802008399416,0.00399373935904188,7,19.38
"40","Oregon",0.427093478020874,0.0004050103224531,7,-5.29
"41","Pennsylvania",0.480243224621393,0.00389981749335581,20,0.6
"42","Rhode Island",0.425445186312509,0.00344622779563077,4,-9.39
"43","South Carolina",0.527768253018703,0.00439618919029527,9,8.67
"44","South Dakota",0.601683145296455,0.00460635253163077,3,15.26
"45","Tennessee",0.618844571640094,0.00476622779563077,11,13.93
"46","Texas",0.505512127983395,0.00469867361467708,38,7.2
"47","Utah",0.565230634331469,0.00225420421420517,6,16.94
"48","Vermont",0.373676972243162,0.00346123562677174,3,-15.75
"49","Virginia",0.448280800699186,0.00493230246721189,13,-1.13
"50","Washington",0.406136718055098,0.00253593502777208,12,-7.44
"51","West Virginia",0.638425014414999,0.00339123739782555,5,18.16
"52","Wisconsin",0.466830518237301,0.00322504132136471,10,0.39
"53","Wyoming",0.684224795307416,0.00364122779563077,3,24.64
