"","StateName","StateMean","Variance","ElectoralVotes","BPI"
"1","Alabama",0.619323510705329,0.00483566570113057,9,14.53
"2","Alaska",0.52657918081566,0.00344987808788622,3,9
"3","Arizona",0.485776555634919,0.00424103151971518,11,4.2
"4","Arkansas",0.666004897487515,0.00463214786439201,6,15.58
"5","California",0.338104866048657,0.00151473877412486,55,-12.96
"6","Colorado",0.439657321217058,0.00126350022890184,9,-1.26
"7","Connecticut",0.41484746012372,0.00291407655239053,7,-6.95
"8","Delaware",0.443293312927267,0.00348407655239053,3,-7.14
"9","District of Columbia",0.110265808256422,0.00342407655239053,3,-42.87
"10","Florida",0.490452599263367,0.00404811680284611,29,2.84
"11","Georgia",0.496099777175358,0.00422737812584243,16,4.99
"12","Hawaii",0.349475442176937,0.00333456408250406,4,-18.5
"13","Idaho",0.608204342235883,0.00342400247831646,4,18.41
"14","Illinois",0.430976627030397,0.00277248978623412,20,-7.29
"15","Indiana",0.553843622354093,0.00510778932638363,11,9.6
"16","Iowa",0.505595535009023,0.00180495526063416,6,3.35
"17","Kansas",0.556436329985154,0.00456873705822368,6,11.64
"18","Kentucky",0.60212053530789,0.0044920151713534,8,15.08
"19","Louisiana",0.613509741215005,0.00335411414585449,8,12.17
"20","Maine",0.422390507035302,0.00187500756404958,3,-2.89
"21","Maine CD-2",0.497554760949789,0.00188852237405956,1,3.51
"22","Maryland",0.361858962445406,0.00260804201174237,10,-12.25
"23","Massachusetts",0.350256023804604,0.00244516523167581,11,-16.04
"24","Michigan",0.46848074976722,0.00466219509185297,16,-0.3
"25","Minnesota",0.464318233379394,0.00258839233983094,10,-0.85
"26","Mississippi",0.580852175276781,0.00559665444498278,6,9.18
"27","Missouri",0.538830004118032,0.00384915175675431,10,9.62
"28","Montana",0.538989635710228,0.0031647555801424,3,9.76
"29","Nebraska",0.568729842701308,0.00282407655239053,4,14.39
"30","Nebraska CD-2",0.484913970662105,0.00294393920134611,1,3.26
"31","Nevada",0.472496738797098,0.00397650772637192,6,0.12
"32","New Hampshire",0.449716551667863,0.00438570180138352,4,-0.21
"33","New Jersey",0.4037484392568,0.00256105641895596,14,-6.18
"34","New Mexico",0.444205842277335,0.0043438370707187,5,-4.14
"35","New York",0.358182920589638,0.00395886012057971,29,-11.53
"36","North Carolina",0.493233040346496,0.00348869111844272,15,3.51
"37","North Dakota",0.584703577501825,0.00207564455239053,3,17.04
"38","Ohio",0.506828790924775,0.00465000737641843,18,4.55
"39","Oklahoma",0.613802008399415,0.00409158811580164,7,19.38
"40","Oregon",0.427093478020874,0.000502859079212863,7,-5.29
"41","Pennsylvania",0.473292503466849,0.00398308151889061,20,0.6
"42","Rhode Island",0.425445186312509,0.00354407655239053,4,-9.39
"43","South Carolina",0.527523976230001,0.00449559826658054,9,8.67
"44","South Dakota",0.601683145296455,0.00470420128839053,3,15.26
"45","Tennessee",0.618844571640094,0.00486407655239053,11,13.93
"46","Texas",0.506042295154357,0.00479890191230749,38,7.2
"47","Utah",0.565230634331469,0.00235205297096493,6,16.94
"48","Vermont",0.373676972243162,0.0035590843835315,3,-15.75
"49","Virginia",0.448538187521592,0.00503310560516828,13,-1.13
"50","Washington",0.406136718055098,0.00263378378453184,12,-7.44
"51","West Virginia",0.638425014414999,0.00348908615458532,5,18.16
"52","Wisconsin",0.471403337432854,0.00333138995558824,10,0.39
"53","Wyoming",0.684224795307416,0.00373907655239053,3,24.64
