"","StateName","StateMean","Variance","ElectoralVotes","BPI"
"1","Alabama",0.619323510705329,0.00502981055794536,9,14.53
"2","Alaska",0.52657918081566,0.00364402294470101,3,9
"3","Arizona",0.485072274698975,0.00443631244585882,11,4.2
"4","Arkansas",0.666004897487515,0.0048262927212068,6,15.58
"5","California",0.348439148677679,0.00197065162786955,55,-12.96
"6","Colorado",0.439657321217058,0.00145764508571664,9,-1.26
"7","Connecticut",0.41484746012372,0.00310822140920532,7,-6.95
"8","Delaware",0.443293312927267,0.00367822140920532,3,-7.14
"9","District of Columbia",0.110265808256422,0.00361822140920532,3,-42.87
"10","Florida",0.490023361156953,0.0042576379828242,29,2.84
"11","Georgia",0.49568000785316,0.00442195788601706,16,4.99
"12","Hawaii",0.349475442176937,0.00352870893931885,4,-18.5
"13","Idaho",0.608204342235883,0.00361814733513125,4,18.41
"14","Illinois",0.430976627030397,0.00296663464304891,20,-7.29
"15","Indiana",0.553843622354093,0.00530193418319842,11,9.6
"16","Iowa",0.50378555843129,0.00200117822925395,6,3.35
"17","Kansas",0.556436329985154,0.00476288191503847,6,11.64
"18","Kentucky",0.60212053530789,0.00468616002816819,8,15.08
"19","Louisiana",0.613509741215005,0.00354825900266928,8,12.17
"20","Maine",0.421297688375881,0.00209100788051587,3,-2.89
"21","Maine CD-2",0.499086662277772,0.00209691573787357,1,3.51
"22","Maryland",0.361858962445406,0.00280218686855716,10,-12.25
"23","Massachusetts",0.350256023804604,0.0026393100884906,11,-16.04
"24","Michigan",0.468451314095292,0.00485720685257743,16,-0.3
"25","Minnesota",0.466468730260579,0.00278245428289462,10,-0.85
"26","Mississippi",0.580852175276781,0.00579079930179757,6,9.18
"27","Missouri",0.540563097984525,0.00404910407651067,10,9.62
"28","Montana",0.538989635710228,0.00335890043695719,3,9.76
"29","Nebraska",0.568729842701308,0.00301822140920532,4,14.39
"30","Nebraska CD-2",0.48116680216487,0.00321365238176886,1,3.26
"31","Nevada",0.469164276209334,0.00417714751890685,6,0.12
"32","New Hampshire",0.449716551667863,0.00457984665819831,4,-0.21
"33","New Jersey",0.4037484392568,0.00275520127577075,14,-6.18
"34","New Mexico",0.444870855645769,0.00456709916998298,5,-4.14
"35","New York",0.358182920589638,0.0041530049773945,29,-11.53
"36","North Carolina",0.492822344263018,0.00368370615459505,15,3.51
"37","North Dakota",0.584703577501825,0.00226978940920532,3,17.04
"38","Ohio",0.507084637029919,0.0048445732405102,18,4.55
"39","Oklahoma",0.613802008399415,0.00428573297261643,7,19.38
"40","Oregon",0.427093478020874,0.000697003936027656,7,-5.29
"41","Pennsylvania",0.471915739129262,0.00417780249509579,20,0.6
"42","Rhode Island",0.425445186312509,0.00373822140920532,4,-9.39
"43","South Carolina",0.527523976230001,0.00468974312339533,9,8.67
"44","South Dakota",0.601683145296455,0.00489834614520532,3,15.26
"45","Tennessee",0.618844571640094,0.00505822140920532,11,13.93
"46","Texas",0.505625848237593,0.00499376258322403,38,7.2
"47","Utah",0.570797125387339,0.00256136580216904,6,16.94
"48","Vermont",0.373676972243162,0.00375322924034629,3,-15.75
"49","Virginia",0.448839137843898,0.00523147760038298,13,-1.13
"50","Washington",0.406136718055098,0.00282792864134663,12,-7.44
"51","West Virginia",0.638425014414999,0.00368323101140011,5,18.16
"52","Wisconsin",0.463105341411254,0.00371156131472736,10,0.39
"53","Wyoming",0.684224795307416,0.00393322140920532,3,24.64
