"","StateName","StateMean","Variance","ElectoralVotes","BPI"
"1","Alabama",0.596315135680211,0.00617191268707353,9,14.53
"2","Alaska",0.527767977611011,0.00475091268707353,3,9
"3","Arizona",0.469996394403542,0.00569267174332649,11,4.2
"4","Arkansas",0.694233082638575,0.00559091268707353,6,15.58
"5","California",0.351941667773049,0.00336675487242905,55,-12.96
"6","Colorado",0.442194962696204,0.00275408823306749,9,-1.26
"7","Connecticut",0.41484746012372,0.00431591268707353,7,-6.95
"8","Delaware",0.443293312927267,0.00488591268707353,3,-7.14
"9","District of Columbia",0.110265808256422,0.00482591268707353,3,-42.87
"10","Florida",0.485780758419115,0.0054560607101038,29,2.84
"11","Georgia",0.500621118717711,0.00575194298533724,16,4.99
"12","Hawaii",0.357336416797018,0.00451091268707353,4,-18.5
"13","Idaho",0.608204342235883,0.00482583861299946,4,18.41
"14","Illinois",0.429004736763758,0.00397091268707353,20,-7.29
"15","Indiana",0.559405229449153,0.00642818277419841,11,9.6
"16","Iowa",0.55065033748343,0.00319091268707353,6,3.35
"17","Kansas",0.564871163850208,0.00584591268707353,6,11.64
"18","Kentucky",0.613062999698529,0.00600709825408384,8,15.08
"19","Louisiana",0.594479414421829,0.0050310793537402,8,12.17
"20","Maine",0.508831033229755,0.00395425549405456,3,-2.89
"21","Maine CD-2",0.515320046816125,0.00371186856942647,1,3.51
"22","Maryland",0.358166845271325,0.00398369311666781,10,-12.25
"23","Massachusetts",0.36353212224736,0.00397892125253342,11,-16.04
"24","Michigan",0.47191432741868,0.00609971048072783,16,-0.3
"25","Minnesota",0.46132605587614,0.00406884309501901,10,-0.85
"26","Mississippi",0.58776724011557,0.00718841268707353,6,9.18
"27","Missouri",0.555046011458675,0.00541786332426216,10,9.62
"28","Montana",0.560413556759045,0.00451091268707353,3,9.76
"29","Nebraska",0.568729842701308,0.00422591268707353,4,14.39
"30","Nebraska CD-2",0.526229842701307,0.00422591268707353,1,3.26
"31","Nevada",0.462628888197998,0.00589117242733328,6,0.12
"32","New Hampshire",0.467171443248291,0.00631720482190499,4,-0.21
"33","New Jersey",0.410297501461755,0.00436424130707353,14,-6.18
"34","New Mexico",0.458839399500891,0.00589848900770216,5,-4.14
"35","New York",0.368459531548334,0.00491591268707353,29,-11.53
"36","North Carolina",0.498736693902968,0.0049063893109636,15,3.51
"37","North Dakota",0.578560397532694,0.00299591268707353,3,17.04
"38","Ohio",0.505904624497254,0.00616513662551266,18,4.55
"39","Oklahoma",0.619363645191392,0.00593969046485131,7,19.38
"40","Oregon",0.434310231656501,0.00222674934045999,7,-5.29
"41","Pennsylvania",0.476231017245357,0.00539731778734994,20,0.6
"42","Rhode Island",0.425445186312509,0.00494591268707353,4,-9.39
"43","South Carolina",0.495694973203986,0.00613298183052039,9,8.67
"44","South Dakota",0.626961442663037,0.00571091268707353,3,15.26
"45","Tennessee",0.618844571640094,0.00626591268707353,11,13.93
"46","Texas",0.493811697867704,0.00621631431528684,38,7.2
"47","Utah",0.583530607394618,0.00386781268707353,6,16.94
"48","Vermont",0.383147846843657,0.00506443261454794,3,-15.75
"49","Virginia",0.459721948612249,0.00690381346799326,13,-1.13
"50","Washington",0.42233425560841,0.00437076298647473,12,-7.44
"51","West Virginia",0.676239900812176,0.00434591268707353,5,18.16
"52","Wisconsin",0.46455968054811,0.00472858768725822,10,0.39
"53","Wyoming",0.684224795307416,0.00514091268707353,3,24.64
